,CountryName,CountryCode,Date,S1_School.closing,S1_IsGeneral,S2_Workplace.closing,S2_IsGeneral,S3_Cancel.public.events,S3_IsGeneral,S4_Close.public.transport,S4_IsGeneral,S5_Public.information.campaigns,S5_IsGeneral,S6_Restrictions.on.internal.movement,S6_IsGeneral,S7_International.travel.controls,S8_Fiscal.measures,S9_Monetary.measures,S10_Emergency.investment.in.health.care,S11_Investment.in.Vaccines,S12_Testing.framework,S13_Contact.tracing,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,sum
649,United Kingdom,GBR,20200110,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.75
650,United Kingdom,GBR,20200111,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.75
651,United Kingdom,GBR,20200112,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.75
652,United Kingdom,GBR,20200113,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.75
653,United Kingdom,GBR,20200114,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.75
654,United Kingdom,GBR,20200115,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.75
655,United Kingdom,GBR,20200116,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.75
656,United Kingdom,GBR,20200117,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.75
657,United Kingdom,GBR,20200118,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.75
658,United Kingdom,GBR,20200119,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.75
659,United Kingdom,GBR,20200120,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.75,0,0,1,0,0,0,0,0,1.75
660,United Kingdom,GBR,20200121,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.75,0,0,1,0,0,0,0,0,1.75
661,United Kingdom,GBR,20200122,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.75,0,0,1,0,0,0,0,0,1.75
662,United Kingdom,GBR,20200123,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.75,0,0,1,0,0,0,0,0,1.75
663,United Kingdom,GBR,20200124,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.75,0,0,1,0,0,0,0,0,1.75
664,United Kingdom,GBR,20200125,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.75,0,0,1,0,0,0,0,0,1.75
665,United Kingdom,GBR,20200126,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.75,0,0,1,0,0,0,0,0,1.75
666,United Kingdom,GBR,20200127,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.75,0,0,1,0,0,0,0,0,1.75
667,United Kingdom,GBR,20200128,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.75,0,0,1,0,0,0,0,0,1.75
668,United Kingdom,GBR,20200129,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.75,0,0,1,0,0,0,0,0,1.75
669,United Kingdom,GBR,20200130,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.75,0,0,1,0,0,0,0,0,1.75
670,United Kingdom,GBR,20200131,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,2,0,14.29,14.29,4.75
671,United Kingdom,GBR,20200201,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,2,0,14.29,14.29,4.75
672,United Kingdom,GBR,20200202,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,2,0,14.29,14.29,4.75
673,United Kingdom,GBR,20200203,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,26014287.82,1,2,2,0,14.29,14.29,26014292.57
674,United Kingdom,GBR,20200204,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,2,0,14.29,14.29,4.75
675,United Kingdom,GBR,20200205,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,2,0,14.29,14.29,4.75
676,United Kingdom,GBR,20200206,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,2,0,14.29,14.29,4.75
677,United Kingdom,GBR,20200207,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,3,0,14.29,14.29,4.75
678,United Kingdom,GBR,20200208,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,3,0,14.29,14.29,4.75
679,United Kingdom,GBR,20200209,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,4,0,14.29,14.29,4.75
680,United Kingdom,GBR,20200210,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,4,0,14.29,14.29,4.75
681,United Kingdom,GBR,20200211,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,8,0,14.29,14.29,4.75
682,United Kingdom,GBR,20200212,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,8,0,14.29,14.29,4.75
683,United Kingdom,GBR,20200213,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,9,0,14.29,14.29,4.75
684,United Kingdom,GBR,20200214,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,9,0,14.29,14.29,4.75
685,United Kingdom,GBR,20200215,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,9,0,14.29,14.29,4.75
686,United Kingdom,GBR,20200216,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,9,0,14.29,14.29,4.75
687,United Kingdom,GBR,20200217,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,9,0,14.29,14.29,4.75
688,United Kingdom,GBR,20200218,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,9,0,14.29,14.29,4.75
689,United Kingdom,GBR,20200219,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,9,0,14.29,14.29,4.75
690,United Kingdom,GBR,20200220,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,9,0,14.29,14.29,4.75
691,United Kingdom,GBR,20200221,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,9,0,14.29,14.29,4.75
692,United Kingdom,GBR,20200222,0,,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,9,0,14.29,14.29,4.75
693,United Kingdom,GBR,20200223,0,,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,9,0,14.29,14.29,4.75
694,United Kingdom,GBR,20200224,0,,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,13,0,14.29,14.29,4.75
695,United Kingdom,GBR,20200225,0,,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,13,0,14.29,14.29,4.75
696,United Kingdom,GBR,20200226,0,,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,13,0,14.29,14.29,4.75
697,United Kingdom,GBR,20200227,0,,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,13,0,14.29,14.29,4.75
698,United Kingdom,GBR,20200228,0,,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,16,0,14.29,14.29,4.75
699,United Kingdom,GBR,20200229,0,,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,18,0,14.29,14.29,4.75
700,United Kingdom,GBR,20200301,0,,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,23,0,14.29,14.29,4.75
701,United Kingdom,GBR,20200302,0,,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,36,0,14.29,14.29,4.75
702,United Kingdom,GBR,20200303,0,,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,40,0,14.29,14.29,4.75
703,United Kingdom,GBR,20200304,0,,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,51,0,14.29,14.29,4.75
704,United Kingdom,GBR,20200305,0,,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,85,0,14.29,14.29,4.75
705,United Kingdom,GBR,20200306,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,26019722.45,1,2,115,1,14.29,14.29,26019727.2
706,United Kingdom,GBR,20200307,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,163,1,14.29,14.29,4.75
707,United Kingdom,GBR,20200308,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,206,2,14.29,14.29,4.75
708,United Kingdom,GBR,20200309,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,273,3,14.29,14.29,4.75
709,United Kingdom,GBR,20200310,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.75,0,0,1,2,321,5,14.29,14.29,4.75
710,United Kingdom,GBR,20200311,0,0,0,0,0,0,0,,1,1,0,0,0,32223318565,0.25,6444663713,0,1,2,373,6,14.29,14.29,38667982282
711,United Kingdom,GBR,20200312,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.25,0,0,1,0,456,6,14.29,14.29,2.25
712,United Kingdom,GBR,20200313,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.25,0,0,1,0,590,10,14.29,14.29,2.25
713,United Kingdom,GBR,20200314,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.25,0,0,1,0,707,10,14.29,14.29,2.25
714,United Kingdom,GBR,20200315,0,0,0,,0,,0,,1,1,0,,0,0,0.25,0,0,1,0,1140,21,14.29,14.29,2.25
715,United Kingdom,GBR,20200316,0,0,1,1,0,,0,,1,1,0,,0,0,0.25,0,0,1,0,1391,35,23.81,23.81,3.25
716,United Kingdom,GBR,20200317,0,0,1,1,1,1,0,,1,1,0,,0,4.20453E+11,0.25,0,0,1,0,1543,55,33.33,33.33,4.20453E+11
717,United Kingdom,GBR,20200318,0,0,1,1,1,1,0,,1,1,0,,0,0,0.25,0,0,1,0,1950,60,33.33,33.33,4.25
718,United Kingdom,GBR,20200319,0,0,1,1,1,1,0,,1,1,0,,0,0,0.1,0,0,1,0,2630,103,33.33,33.33,4.1
719,United Kingdom,GBR,20200320,0,1,1,1,1,1,0,,1,1,0,,0,43436046045,0.1,0,0,1,0,3277,144,33.33,33.33,43436046049
720,United Kingdom,GBR,20200321,0,,2,0,2,1,0,,1,1,0,,0,0,0.1,0,0,1,0,3983,177,38.1,38.1,6.1
721,United Kingdom,GBR,20200322,0,,2,0,2,1,0,,1,1,1,1,0,0,0.1,0,0,1,0,5018,233,47.62,47.62,7.1
722,United Kingdom,GBR,20200323,2,1,2,0,2,1,0,,1,1,2,1,0,0,0.1,0,2989616.7,1,0,5683,281,66.67,66.67,2989626.8
723,United Kingdom,GBR,20200324,2,1,2,1,2,1,0,,1,,2,1,0,0,0.1,0,0,1,0,6650,335,64.29,64.29,10.1
724,United Kingdom,GBR,20200325,2,1,2,1,2,1,0,,1,,2,1,0,0,0.1,0,0,1,0,8077,422,64.29,64.29,10.1
725,United Kingdom,GBR,20200326,2,1,2,1,2,1,0,,1,,2,1,0,0,0.1,0,254591132.1,1,0,9529,463,64.29,64.29,254591142.2
726,United Kingdom,GBR,20200327,2,1,2,1,2,1,0,,1,,2,1,0,0,0.1,0,0,1,0,11658,578,64.29,64.29,10.1
727,United Kingdom,GBR,20200328,2,1,2,1,2,1,0,,1,,2,1,0,0,0.1,0,0,1,0,14543,759,64.29,64.29,10.1
728,United Kingdom,GBR,20200329,2,1,2,1,2,1,0,,1,1,2,1,0,0,0.1,0,0,1,0,17089,1019,71.43,71.43,10.1
729,United Kingdom,GBR,20200330,2,1,2,1,2,1,0,,1,1,2,1,0,0,0.1,0,0,1,0,19522,1228,71.43,71.43,10.1
730,United Kingdom,GBR,20200331,2,1,2,1,2,1,0,,1,1,2,1,0,0,0.1,0,0,1,0,22141,1408,71.43,71.43,10.1
731,United Kingdom,GBR,20200401,2,1,2,1,2,1,0,,1,1,2,1,0,0,0.1,0,0,1,0,25150,1789,71.43,71.43,10.1
732,United Kingdom,GBR,20200402,2,1,2,1,2,1,0,,1,1,2,1,0,0,0.1,,0,1,0,29474,2532,71.43,71.43,10.1
733,United Kingdom,GBR,20200403,2,1,2,1,2,1,0,,1,1,2,1,0,,0.1,0,0,1,0,33718,2921,71.43,71.43,10.1
734,United Kingdom,GBR,20200404,2,1,2,1,2,1,0,,1,1,2,1,0,0,0.1,0,0,1,0,38168,3605,71.43,71.43,10.1
735,United Kingdom,GBR,20200405,2,1,2,1,2,1,0,,1,1,2,1,0,0,0.1,0,0,1,0,41903,4313,71.43,71.43,10.1
736,United Kingdom,GBR,20200406,2,1,2,1,2,1,0,,1,1,2,1,0,0,0.1,0,0,1,0,47806,4934,71.43,71.43,10.1
737,United Kingdom,GBR,20200407,2,1,2,1,2,1,0,,1,1,2,1,0,0,0.1,0,0,1,0,51608,5373,71.43,71.43,10.1
738,United Kingdom,GBR,20200408,2,1,2,1,2,1,0,,1,1,2,1,0,929000000,0.1,0,0,1,0,55242,6159,71.43,71.43,929000010.1
739,United Kingdom,GBR,20200409,2,1,2,1,2,1,0,,1,1,2,1,0,0,0.1,0,0,1,0,60733,7097,71.43,71.43,10.1
740,United Kingdom,GBR,20200410,2,1,2,1,2,1,0,,1,1,2,1,0,0,0.1,0,0,1,0,65077,7978,71.43,71.43,10.1
741,United Kingdom,GBR,20200411,2,1,2,1,2,1,0,,1,1,2,1,0,0,0.1,0,0,1,0,70272,8958,71.43,71.43,10.1
742,United Kingdom,GBR,20200412,2,1,2,1,2,1,0,,1,1,2,1,0,0,0.1,0,0,1,0,78991,9875,71.43,71.43,10.1
743,United Kingdom,GBR,20200413,2,1,2,1,2,1,0,,1,1,2,1,0,0,0.1,0,0,1,0,84279,10612,71.43,71.43,10.1
744,United Kingdom,GBR,20200414,,,,,,,,,,,,,,,,,,,,88621,11329,,71.43,0
745,United Kingdom,GBR,20200415,,,,,,,,,,,,,,,,,,,,93873,12107,,71.43,0
746,Iran,IRN,20200101,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
747,Iran,IRN,20200102,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
748,Iran,IRN,20200103,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
749,Iran,IRN,20200104,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
750,Iran,IRN,20200105,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
751,Iran,IRN,20200106,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
752,Iran,IRN,20200107,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
753,Iran,IRN,20200108,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
754,Iran,IRN,20200109,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
755,Iran,IRN,20200110,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
756,Iran,IRN,20200111,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
757,Iran,IRN,20200112,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
758,Iran,IRN,20200113,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
759,Iran,IRN,20200114,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
760,Iran,IRN,20200115,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
761,Iran,IRN,20200116,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
762,Iran,IRN,20200117,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
763,Iran,IRN,20200118,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
764,Iran,IRN,20200119,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
765,Iran,IRN,20200120,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
766,Iran,IRN,20200121,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
767,Iran,IRN,20200122,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
768,Iran,IRN,20200123,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
769,Iran,IRN,20200124,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
770,Iran,IRN,20200125,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
771,Iran,IRN,20200126,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
772,Iran,IRN,20200127,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
773,Iran,IRN,20200128,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
774,Iran,IRN,20200129,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
775,Iran,IRN,20200130,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
776,Iran,IRN,20200131,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
777,Iran,IRN,20200201,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
778,Iran,IRN,20200202,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
779,Iran,IRN,20200203,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
780,Iran,IRN,20200204,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
781,Iran,IRN,20200205,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
782,Iran,IRN,20200206,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
783,Iran,IRN,20200207,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
784,Iran,IRN,20200208,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
785,Iran,IRN,20200209,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
786,Iran,IRN,20200210,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
787,Iran,IRN,20200211,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
788,Iran,IRN,20200212,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
789,Iran,IRN,20200213,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
790,Iran,IRN,20200214,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
791,Iran,IRN,20200215,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
792,Iran,IRN,20200216,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
793,Iran,IRN,20200217,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
794,Iran,IRN,20200218,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
795,Iran,IRN,20200219,0,,0,,0,,0,,0,,0,,0,0,18,0,0,,0,0,0,0,0,18
796,Iran,IRN,20200220,0,,0,,1,0,0,,0,,0,,0,0,18,0,0,,0,2,2,4.76,4.76,19
797,Iran,IRN,20200221,0,,0,,1,0,0,,0,,0,,0,0,18,0,0,,0,5,2,4.76,4.76,19
798,Iran,IRN,20200222,0,,0,,2,1,0,,0,,0,,0,0,18,0,0,,0,18,4,14.29,14.29,20
799,Iran,IRN,20200223,0,,0,,2,1,0,,0,,0,,0,118750736,18,0,0,,0,28,5,14.29,14.29,118750756
800,Iran,IRN,20200224,0,,0,,2,1,0,,0,,0,,0,0,18,0,0,,0,43,8,14.29,14.29,20
801,Iran,IRN,20200225,0,,0,,2,1,0,,0,,0,,0,0,18,0,0,,0,61,12,14.29,14.29,20
802,Iran,IRN,20200226,0,,1,0,2,1,0,,1,1,0,,0,0,18,0,0,,0,95,15,33.33,33.33,22
803,Iran,IRN,20200227,0,,1,0,2,1,0,,1,1,0,,0,0,18,0,0,,0,139,19,33.33,33.33,22
804,Iran,IRN,20200228,0,,1,0,2,1,0,,1,1,0,,0,0,18,0,0,,0,245,26,33.33,33.33,22
805,Iran,IRN,20200229,0,,1,0,2,1,0,,1,1,0,,0,0,18,0,0,,0,388,34,33.33,33.33,22
806,Iran,IRN,20200301,0,,1,0,2,1,0,,1,1,0,,0,0,18,0,0,,0,593,43,33.33,33.33,22
807,Iran,IRN,20200302,0,,1,0,2,1,0,,1,1,0,,0,0,18,0,0,,0,978,54,33.33,33.33,22
808,Iran,IRN,20200303,0,,1,0,2,1,0,,1,1,0,,0,0,18,0,0,,0,1501,66,33.33,33.33,22
809,Iran,IRN,20200304,0,,1,0,2,1,0,,1,1,0,,0,0,18,0,0,,0,2336,77,33.33,33.33,22
810,Iran,IRN,20200305,2,1,1,0,2,1,0,,1,1,2,1,0,0,18,0,0,,0,2922,92,61.9,61.9,26
811,Iran,IRN,20200306,2,1,1,0,2,1,0,,1,1,2,1,0,0,18,0,0,,0,3513,107,61.9,61.9,26
812,Iran,IRN,20200307,2,1,1,0,2,1,0,,1,1,2,1,0,0,18,0,0,,0,4747,124,61.9,61.9,26
813,Iran,IRN,20200308,2,1,1,0,2,1,0,,1,1,2,1,0,0,18,0,0,,0,5823,145,61.9,61.9,26
814,Iran,IRN,20200309,2,1,1,0,2,1,0,,1,1,2,1,0,0,18,0,0,,0,6566,194,61.9,61.9,26
815,Iran,IRN,20200310,2,1,1,0,2,1,0,,1,1,2,1,0,0,18,0,0,,0,7161,237,61.9,61.9,26
816,Iran,IRN,20200311,2,1,1,0,2,1,0,,1,1,2,1,0,0,18,0,0,,0,8042,291,61.9,61.9,26
817,Iran,IRN,20200312,2,1,1,0,2,1,0,,1,1,2,1,0,0,18,0,0,,0,9000,354,61.9,61.9,26
818,Iran,IRN,20200313,2,1,2,0,2,1,0,,1,1,2,1,0,0,18,0,0,,0,10075,429,66.67,66.67,27
819,Iran,IRN,20200314,2,1,2,0,2,1,0,,1,1,2,1,0,0,18,0,0,,0,11364,514,66.67,66.67,27
820,Iran,IRN,20200315,2,1,2,0,2,1,0,,1,1,2,1,0,0,18,0,0,,0,12729,611,66.67,66.67,27
821,Iran,IRN,20200316,2,1,2,0,2,1,0,,1,1,2,1,0,0,18,0,0,,0,13938,724,66.67,66.67,27
822,Iran,IRN,20200317,2,1,2,0,2,1,0,,1,1,2,1,0,0,18,0,0,,0,14991,853,66.67,66.67,27
823,Iran,IRN,20200318,2,1,2,0,2,1,0,,1,1,2,1,0,0,18,0,0,,0,16169,988,66.67,66.67,27
824,Iran,IRN,20200319,2,1,2,0,2,1,0,,1,1,2,1,0,0,18,0,0,,0,17361,1135,66.67,66.67,27
825,Iran,IRN,20200320,2,1,2,0,2,1,0,,1,1,2,1,0,0,18,0,0,,0,18407,1284,66.67,66.67,27
826,Iran,IRN,20200321,2,1,2,0,2,1,0,,1,1,2,1,0,0,18,0,0,,0,19644,1433,66.67,66.67,27
827,Iran,IRN,20200322,2,1,2,0,2,1,0,,1,1,2,1,0,0,18,0,0,,0,20610,1556,66.67,66.67,27
828,Iran,IRN,20200323,2,1,2,0,2,1,0,,1,1,2,1,0,0,18,0,0,,0,21638,1685,66.67,66.67,27
829,Iran,IRN,20200324,2,1,2,0,2,1,0,,1,1,2,1,0,0,18,0,0,,0,23049,1812,66.67,66.67,27
830,Iran,IRN,20200325,2,1,2,0,2,1,0,,1,1,2,1,0,0,18,0,0,,0,24811,1934,66.67,66.67,27
831,Iran,IRN,20200326,2,1,2,0,2,1,0,,1,1,2,1,0,0,18,0,0,,0,27017,2077,66.67,66.67,27
832,Iran,IRN,20200327,2,1,2,0,2,1,2,0,1,1,2,1,0,0,18,0,0,,0,29406,2234,76.19,76.19,29
833,Iran,IRN,20200328,2,1,2,0,2,1,2,0,1,1,2,1,0,23868898736,18,0,0,,0,32332,2378,76.19,76.19,23868898765
834,Iran,IRN,20200329,2,1,2,0,2,1,2,0,1,1,2,1,0,0,18,0,0,,0,35408,2517,76.19,76.19,29
835,Iran,IRN,20200330,2,1,2,0,2,1,2,0,1,1,2,1,0,0,18,0,0,,0,38309,2640,76.19,76.19,29
836,Iran,IRN,20200331,2,1,2,0,2,1,2,0,1,1,2,1,0,0,18,0,0,,0,41495,2757,76.19,76.19,29
837,Iran,IRN,20200401,2,1,2,0,2,1,2,0,1,1,2,1,0,0,18,0,0,,0,44606,2898,76.19,76.19,29
838,Iran,IRN,20200402,2,1,2,0,2,1,2,0,1,1,2,1,0,0,18,0,0,,0,47593,3036,76.19,76.19,29
839,Iran,IRN,20200403,2,1,2,0,2,1,2,0,1,1,2,1,0,0,18,0,0,,0,50468,3160,76.19,76.19,29
840,Iran,IRN,20200404,2,1,2,0,2,1,2,0,1,1,2,1,0,0,18,0,0,,0,50468,3160,76.19,76.19,29
841,Iran,IRN,20200405,2,1,2,0,2,1,2,0,1,1,2,1,0,0,18,0,0,,0,55743,3452,76.19,76.19,29
842,Iran,IRN,20200406,2,1,2,0,2,1,2,0,1,1,2,1,0,1100000000,18,0,0,,0,58226,3603,76.19,76.19,1100000029
843,Iran,IRN,20200407,2,1,2,0,2,1,2,0,1,1,2,1,0,0,18,0,0,,0,60500,3739,76.19,76.19,29
844,Iran,IRN,20200408,2,1,2,0,2,1,2,0,1,1,2,1,0,0,18,0,0,,0,62589,3872,76.19,76.19,29
845,Iran,IRN,20200409,2,1,2,0,2,1,2,0,1,1,2,1,0,0,18,0,0,,0,64586,3993,76.19,76.19,29
846,Iran,IRN,20200410,2,1,2,0,2,1,2,0,1,1,2,1,0,0,18,0,0,,0,66220,4110,76.19,76.19,29
847,Iran,IRN,20200411,2,1,2,0,2,1,0,,1,1,2,1,0,0,18,0,0,,0,68192,4232,66.67,66.67,27
848,Iran,IRN,20200412,2,1,2,0,2,1,0,,1,1,2,1,0,0,18,0,0,,0,70029,4357,66.67,66.67,27
849,Iran,IRN,20200413,2,1,2,0,2,1,0,,1,1,2,1,0,0,18,0,0,,0,71686,4474,66.67,66.67,27
850,Iran,IRN,20200414,,,,,,,0,,,,,,,,,,,,,73303,4585,,66.67,0
851,Iran,IRN,20200415,,,,,,,0,,,,,,,,,,,,,74877,4683,,66.67,0
852,Italy,ITA,20200101,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
853,Italy,ITA,20200102,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
854,Italy,ITA,20200103,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
855,Italy,ITA,20200104,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
856,Italy,ITA,20200105,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
857,Italy,ITA,20200106,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
858,Italy,ITA,20200107,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
